entidad_id,fecha,muestreo,peso_fresco,peso_seco,porcentaje_humedad,zona_id,zona,variedad_id,variedad,tratamiento_entrada_id,tratamiento_entrada,tratamiento_salida_id,tratamiento_salida,ue,_merge
152,2024-05-22,M2,0.6071,0.2658,43.78191401746008,5,teno don sergio,0,regina,0,control,12,erger 5% + nca 4%,3,both
153,2024-05-22,M2,0.6083999999999999,0.2627,43.17882971729126,5,teno don sergio,0,regina,3,zn+u+eth,6,control,4,both
154,2024-05-22,M2,0.5172,0.2233,43.17478731631864,5,teno don sergio,0,regina,4,ethephon,12,erger 5% + nca 4%,5,both
155,2024-05-22,M2,0.3965,0.1758,44.337957124842376,5,teno don sergio,0,regina,5,aba,15,dormex 2% + break,6,both
156,2024-05-22,M2,0.6449,0.2864,44.40998604434795,5,teno don sergio,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
157,2024-05-22,M2,0.5221,0.2302,44.09117027389389,5,teno don sergio,0,regina,0,control,6,control,8,both
158,2024-05-22,M2,1.3015,0.5449999999999999,41.87475989243181,5,teno don sergio,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
159,2024-05-22,M2,0.3637,0.2579,70.91009073412154,5,teno don sergio,0,regina,5,aba,6,control,10,both
160,2024-05-22,M2,0.5302,0.2358,44.473783477932855,5,teno don sergio,0,regina,2,zn+eth,12,erger 5% + nca 4%,11,both
161,2024-05-22,M2,0.4836999999999999,0.2156,44.57308248914617,5,teno don sergio,0,regina,4,ethephon,15,dormex 2% + break,12,both
162,2024-05-22,M2,0.5071,0.2274,44.84322618812857,5,teno don sergio,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
163,2024-05-22,M2,0.5162,0.223,43.20030995738087,5,teno don sergio,0,regina,5,aba,12,erger 5% + nca 4%,14,both
164,2024-05-22,M2,0.7463,0.3298,44.19134396355353,5,teno don sergio,0,regina,1,fsh,15,dormex 2% + break,15,both
165,2024-05-22,M2,0.6178,0.2738,44.31854969245711,5,teno don sergio,0,regina,0,control,6,control,16,both
166,2024-05-22,M2,0.4854,0.3137,64.62711166048618,5,teno don sergio,0,regina,4,ethephon,6,control,17,both
168,2024-05-22,M2,0.4283,0.1885,44.01120709782862,5,teno don sergio,0,regina,4,ethephon,12,erger 5% + nca 4%,19,both
169,2024-05-22,M2,0.4168,0.1802,43.234165067178495,5,teno don sergio,0,regina,1,fsh,15,dormex 2% + break,20,both
170,2024-05-22,M2,0.4344,0.1909,43.945672191528544,5,teno don sergio,0,regina,3,zn+u+eth,13,,21,both
171,2024-05-22,M2,0.5526,0.2483999999999999,44.95114006514657,5,teno don sergio,0,regina,2,zn+eth,13,,22,both
172,2024-05-22,M2,0.6968000000000001,0.3061,43.92939150401836,5,teno don sergio,0,regina,0,control,13,,23,both
173,2024-05-22,M2,0.5112,0.2302,45.031298904538346,5,teno don sergio,0,regina,5,aba,13,,24,both
174,2024-05-22,M2,0.4197000000000001,0.1787,42.578031927567295,5,teno don sergio,0,regina,3,zn+u+eth,13,,25,both
175,2024-05-22,M2,0.4807,0.2113999999999999,43.977532764718106,5,teno don sergio,0,regina,4,ethephon,13,,26,both
176,2024-05-22,M2,0.5021,0.2190999999999999,43.63672575184225,5,teno don sergio,0,regina,0,control,13,,27,both
177,2024-05-22,M2,0.4515,0.1991,44.09745293466224,5,teno don sergio,0,regina,2,zn+eth,13,,28,both
178,2024-05-22,M2,0.5738,0.2774,48.34437086092714,5,teno don sergio,0,regina,1,fsh,13,,29,both
179,2024-05-22,M2,0.4719,0.1968,41.70375079465989,5,teno don sergio,0,regina,5,aba,13,,30,both
150,2024-06-05,M3,0.4122,0.1949,47.28287239204271,5,teno don sergio,0,regina,2,zn+eth,15,dormex 2% + break,1,both
151,2024-06-05,M3,0.3052,0.1438,47.11664482306684,5,teno don sergio,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
152,2024-06-05,M3,0.433,0.2106999999999999,48.66050808314087,5,teno don sergio,0,regina,0,control,12,erger 5% + nca 4%,3,both
153,2024-06-05,M3,0.5289999999999999,0.2465,46.59735349716447,5,teno don sergio,0,regina,3,zn+u+eth,6,control,4,both
154,2024-06-05,M3,0.3591,0.1729,48.14814814814814,5,teno don sergio,0,regina,4,ethephon,12,erger 5% + nca 4%,5,both
155,2024-06-05,M3,0.355,0.1695999999999999,47.77464788732392,5,teno don sergio,0,regina,5,aba,15,dormex 2% + break,6,both
156,2024-06-05,M3,0.5968,0.2857999999999999,47.88873994638069,5,teno don sergio,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
157,2024-06-05,M3,0.544,0.2656,48.8235294117647,5,teno don sergio,0,regina,0,control,6,control,8,both
158,2024-06-05,M3,1.0488,0.5018,47.84515636918383,5,teno don sergio,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
159,2024-06-05,M3,0.5001,0.2412,48.23035392921416,5,teno don sergio,0,regina,5,aba,6,control,10,both
160,2024-06-05,M3,0.5817,0.2819,48.461406223139086,5,teno don sergio,0,regina,2,zn+eth,12,erger 5% + nca 4%,11,both
161,2024-06-05,M3,0.493,0.2407999999999999,48.84381338742393,5,teno don sergio,0,regina,4,ethephon,15,dormex 2% + break,12,both
162,2024-06-05,M3,0.3258999999999999,0.1565999999999999,48.05154955507824,5,teno don sergio,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
163,2024-06-05,M3,0.6296999999999999,0.2935,46.609496585675736,5,teno don sergio,0,regina,5,aba,12,erger 5% + nca 4%,14,both
164,2024-06-05,M3,0.5986,0.2864,47.844971600400925,5,teno don sergio,0,regina,1,fsh,15,dormex 2% + break,15,both
165,2024-06-05,M3,0.518,0.2496,48.18532818532819,5,teno don sergio,0,regina,0,control,6,control,16,both
166,2024-06-05,M3,0.2707,0.1204,44.477281123014414,5,teno don sergio,0,regina,4,ethephon,6,control,17,both
167,2024-06-05,M3,0.5408999999999999,0.2573,47.56886670364208,5,teno don sergio,0,regina,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
168,2024-06-05,M3,0.5124,0.2440999999999999,47.638563622170174,5,teno don sergio,0,regina,4,ethephon,12,erger 5% + nca 4%,19,both
169,2024-06-05,M3,0.4627,0.2197,47.48216987248757,5,teno don sergio,0,regina,1,fsh,15,dormex 2% + break,20,both
170,2024-06-05,M3,0.3077,0.1467999999999999,47.708807279818,5,teno don sergio,0,regina,3,zn+u+eth,13,,21,both
171,2024-06-05,M3,0.2895,0.1343999999999999,46.42487046632123,5,teno don sergio,0,regina,2,zn+eth,13,,22,both
172,2024-06-05,M3,0.5307,0.2496,47.03222159412097,5,teno don sergio,0,regina,0,control,13,,23,both
173,2024-06-05,M3,0.4013,0.1917,47.76974831796662,5,teno don sergio,0,regina,5,aba,13,,24,both
174,2024-06-05,M3,0.4992,0.2368,47.43589743589743,5,teno don sergio,0,regina,3,zn+u+eth,13,,25,both
175,2024-06-05,M3,0.4370999999999999,0.2055999999999999,47.037291237703045,5,teno don sergio,0,regina,4,ethephon,13,,26,both
176,2024-06-05,M3,0.5605,0.2622,46.77966101694915,5,teno don sergio,0,regina,0,control,13,,27,both
177,2024-06-05,M3,0.471,0.2196,46.62420382165605,5,teno don sergio,0,regina,2,zn+eth,13,,28,both
178,2024-06-05,M3,0.3977,0.1866,46.91978878551674,5,teno don sergio,0,regina,1,fsh,13,,29,both
179,2024-06-05,M3,0.4771999999999999,0.2188,45.85079631181895,5,teno don sergio,0,regina,5,aba,13,,30,both
150,2024-06-27,M4,0.3502,0.1691,48.28669331810394,5,teno don sergio,0,regina,2,zn+eth,15,dormex 2% + break,1,both
151,2024-06-27,M4,0.6543999999999999,0.3132999999999999,47.87591687041566,5,teno don sergio,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
152,2024-06-27,M4,0.4458,0.2174999999999999,48.7886944818304,5,teno don sergio,0,regina,0,control,12,erger 5% + nca 4%,3,both
153,2024-06-27,M4,0.4198,0.2065999999999999,49.213911386374456,5,teno don sergio,0,regina,3,zn+u+eth,6,control,4,both
154,2024-06-27,M4,0.285,0.1366,47.9298245614035,5,teno don sergio,0,regina,4,ethephon,12,erger 5% + nca 4%,5,both
155,2024-06-27,M4,0.3709999999999999,0.1805,48.6522911051213,5,teno don sergio,0,regina,5,aba,15,dormex 2% + break,6,both
156,2024-06-27,M4,0.4422999999999999,0.2124999999999999,48.04431381415328,5,teno don sergio,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
157,2024-06-27,M4,0.7384999999999999,0.3226,43.68314150304671,5,teno don sergio,0,regina,0,control,6,control,8,both
158,2024-06-27,M4,0.5151000000000001,0.2553,49.563191613278974,5,teno don sergio,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
159,2024-06-27,M4,0.456,0.2253,49.40789473684211,5,teno don sergio,0,regina,5,aba,6,control,10,both
160,2024-06-27,M4,0.3760999999999999,0.188,49.98670566338741,5,teno don sergio,0,regina,2,zn+eth,12,erger 5% + nca 4%,11,both
161,2024-06-27,M4,0.4152999999999999,0.2647,63.737057548759935,5,teno don sergio,0,regina,4,ethephon,15,dormex 2% + break,12,both
162,2024-06-27,M4,0.4605,0.2239,48.62106406080348,5,teno don sergio,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
163,2024-06-27,M4,0.5461,0.2627,48.10474272111336,5,teno don sergio,0,regina,5,aba,12,erger 5% + nca 4%,14,both
164,2024-06-27,M4,0.4839,0.2367,48.915065096094246,5,teno don sergio,0,regina,1,fsh,15,dormex 2% + break,15,both
165,2024-06-27,M4,0.4925,0.2445,49.64467005076142,5,teno don sergio,0,regina,0,control,6,control,16,both
166,2024-06-27,M4,0.3887,0.1931999999999999,49.70414201183432,5,teno don sergio,0,regina,4,ethephon,6,control,17,both
167,2024-06-27,M4,0.939,0.4498,47.90202342917998,5,teno don sergio,0,regina,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
168,2024-06-27,M4,0.5306,0.2532,47.719562759140594,5,teno don sergio,0,regina,4,ethephon,12,erger 5% + nca 4%,19,both
169,2024-06-27,M4,0.6869000000000001,0.3377,49.16290580870578,5,teno don sergio,0,regina,1,fsh,15,dormex 2% + break,20,both
170,2024-06-27,M4,0.5028999999999999,0.2477999999999999,49.27420958441042,5,teno don sergio,0,regina,3,zn+u+eth,13,,21,both
171,2024-06-27,M4,0.5225,0.2527999999999999,48.38277511961722,5,teno don sergio,0,regina,2,zn+eth,13,,22,both
172,2024-06-27,M4,0.637,0.3083000000000001,48.39874411302983,5,teno don sergio,0,regina,0,control,13,,23,both
173,2024-06-27,M4,0.5262,0.2565,48.745724059293046,5,teno don sergio,0,regina,5,aba,13,,24,both
174,2024-06-27,M4,0.4184,0.2041,48.7810707456979,5,teno don sergio,0,regina,3,zn+u+eth,13,,25,both
175,2024-06-27,M4,0.5374000000000001,0.2559,47.61816151842204,5,teno don sergio,0,regina,4,ethephon,13,,26,both
176,2024-06-27,M4,0.5964,0.2923,49.010731052984575,5,teno don sergio,0,regina,0,control,13,,27,both
177,2024-06-27,M4,0.5555,0.2657,47.83078307830784,5,teno don sergio,0,regina,2,zn+eth,13,,28,both
178,2024-06-27,M4,0.3967,0.1898,47.84471893118226,5,teno don sergio,0,regina,1,fsh,13,,29,both
179,2024-06-27,M4,0.4703999999999999,0.2250999999999999,47.85289115646259,5,teno don sergio,0,regina,5,aba,13,,30,both
180,2024-05-02,M1,0.6399,0.2996,46.8198155961869,7,wapri,0,regina,2,zn+eth,15,dormex 2% + break,1,both
181,2024-05-02,M1,0.5719000000000001,0.2765000000000001,48.34761321909426,7,wapri,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
182,2024-05-02,M1,0.3877,0.1837,47.38199638896055,7,wapri,0,regina,0,control,12,erger 5% + nca 4%,3,both
183,2024-05-02,M1,0.5924,0.2778,46.89399054692775,7,wapri,0,regina,3,zn+u+eth,6,control,4,both
184,2024-05-02,M1,0.4269999999999999,0.1997,46.768149882903984,7,wapri,0,regina,4,ethephon,12,erger 5% + nca 4%,5,both
185,2024-05-02,M1,0.5058999999999999,0.2431,48.05297489622456,7,wapri,0,regina,5,aba,15,dormex 2% + break,6,both
186,2024-05-02,M1,0.661,0.3133,47.39788199697429,7,wapri,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
187,2024-05-02,M1,0.738,0.3445,46.68021680216801,7,wapri,0,regina,0,control,6,control,8,both
188,2024-05-02,M1,0.4666,0.2241,48.02828975567939,7,wapri,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
189,2024-05-02,M1,0.9856,0.4693,47.61566558441558,7,wapri,0,regina,5,aba,6,control,10,both
190,2024-05-02,M1,0.6573,0.3072,46.736649931538096,7,wapri,0,regina,2,zn+eth,12,erger 5% + nca 4%,11,both
191,2024-05-02,M1,0.7345999999999999,0.3357,45.69833923223524,7,wapri,0,regina,4,ethephon,15,dormex 2% + break,12,both
192,2024-05-02,M1,0.5631,0.2686,47.70023086485528,7,wapri,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
193,2024-05-02,M1,0.5904,0.2789999999999999,47.2560975609756,7,wapri,0,regina,5,aba,12,erger 5% + nca 4%,14,both
194,2024-05-02,M1,0.5249999999999999,0.2481,47.25714285714287,7,wapri,0,regina,1,fsh,15,dormex 2% + break,15,both
195,2024-05-02,M1,0.6117,0.2853,46.64051005394801,7,wapri,0,regina,0,control,6,control,16,both
196,2024-05-02,M1,0.7350000000000001,0.3394999999999999,46.190476190476176,7,wapri,0,regina,4,ethephon,6,control,17,both
197,2024-05-02,M1,0.622,0.2825,45.41800643086816,7,wapri,0,regina,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
198,2024-05-02,M1,0.6207,0.2895999999999999,46.65700016110842,7,wapri,0,regina,4,ethephon,12,erger 5% + nca 4%,19,both
199,2024-05-02,M1,0.4096000000000001,0.1916,46.77734374999999,7,wapri,0,regina,1,fsh,15,dormex 2% + break,20,both
200,2024-05-02,M1,0.8402999999999999,0.394,46.88801618469595,7,wapri,0,regina,3,zn+u+eth,13,,21,both
201,2024-05-02,M1,0.5225,0.2486,47.578947368421055,7,wapri,0,regina,2,zn+eth,13,,22,both
202,2024-05-02,M1,0.7819999999999999,0.3502999999999999,44.79539641943734,7,wapri,0,regina,0,control,13,,23,both
203,2024-05-02,M1,0.5301,0.2473,46.65157517449538,7,wapri,0,regina,5,aba,13,,24,both
204,2024-05-02,M1,0.535,0.2491999999999999,46.57943925233645,7,wapri,0,regina,3,zn+u+eth,13,,25,both
205,2024-05-02,M1,0.52,0.2438,46.88461538461539,7,wapri,0,regina,4,ethephon,13,,26,both
206,2024-05-02,M1,0.6980000000000001,0.3174,45.47277936962751,7,wapri,0,regina,0,control,13,,27,both
207,2024-05-02,M1,0.6048,0.2793,46.18055555555556,7,wapri,0,regina,2,zn+eth,13,,28,both
208,2024-05-02,M1,0.5092,0.2436,47.83974862529459,7,wapri,0,regina,1,fsh,13,,29,both
209,2024-05-02,M1,0.5452,0.2602,47.72560528246515,7,wapri,0,regina,5,aba,13,,30,both
180,2024-05-14,M2,0.4724,0.22,46.57070279424217,7,wapri,0,regina,2,zn+eth,15,dormex 2% + break,1,both
181,2024-05-14,M2,0.8691,0.4012,46.16269704291797,7,wapri,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
182,2024-05-14,M2,0.7109,0.3295,46.349697566465046,7,wapri,0,regina,0,control,12,erger 5% + nca 4%,3,both
183,2024-05-14,M2,0.8938999999999999,0.4178999999999999,46.75019577133907,7,wapri,0,regina,3,zn+u+eth,6,control,4,both
184,2024-05-14,M2,0.3575,0.1735999999999999,48.55944055944055,7,wapri,0,regina,4,ethephon,12,erger 5% + nca 4%,5,both
185,2024-05-14,M2,0.5494,0.256,46.596286858390975,7,wapri,0,regina,5,aba,15,dormex 2% + break,6,both
186,2024-05-14,M2,0.7572,0.354,46.75118858954041,7,wapri,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
187,2024-05-14,M2,0.8182,0.3848999999999999,47.04228794915668,7,wapri,0,regina,0,control,6,control,8,both
188,2024-05-14,M2,0.7253999999999999,0.3419,47.1326164874552,7,wapri,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
189,2024-05-14,M2,1.1670999999999998,0.544,46.61125867534917,7,wapri,0,regina,5,aba,6,control,10,both
190,2024-05-14,M2,0.7931000000000001,0.3697,46.61455049804563,7,wapri,0,regina,2,zn+eth,12,erger 5% + nca 4%,11,both
191,2024-05-14,M2,0.8089,0.3784,46.77957720360985,7,wapri,0,regina,4,ethephon,15,dormex 2% + break,12,both
192,2024-05-14,M2,0.5410999999999999,0.2512,46.42395121049714,7,wapri,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
193,2024-05-14,M2,0.8405,0.3801,45.22308149910767,7,wapri,0,regina,5,aba,12,erger 5% + nca 4%,14,both
194,2024-05-14,M2,0.5243,0.2503,47.73984360099181,7,wapri,0,regina,1,fsh,15,dormex 2% + break,15,both
195,2024-05-14,M2,0.6245,0.2932,46.949559647718175,7,wapri,0,regina,0,control,6,control,16,both
196,2024-05-14,M2,0.6836,0.3165,46.299005266237565,7,wapri,0,regina,4,ethephon,6,control,17,both
197,2024-05-14,M2,0.5326,0.2372999999999999,44.55501314307171,7,wapri,0,regina,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
198,2024-05-14,M2,0.7337,0.3401999999999999,46.367725228294944,7,wapri,0,regina,4,ethephon,12,erger 5% + nca 4%,19,both
199,2024-05-14,M2,0.4322,0.1977,45.74271170754281,7,wapri,0,regina,1,fsh,15,dormex 2% + break,20,both
200,2024-05-14,M2,0.5519999999999999,0.2582,46.775362318840585,7,wapri,0,regina,3,zn+u+eth,13,,21,both
201,2024-05-14,M2,0.8038000000000001,0.3748,46.62851455585967,7,wapri,0,regina,2,zn+eth,13,,22,both
203,2024-05-14,M2,0.5697000000000001,0.2587,45.40986484114445,7,wapri,0,regina,5,aba,13,,24,both
204,2024-05-14,M2,0.489,0.2251,46.03271983640082,7,wapri,0,regina,3,zn+u+eth,13,,25,both
205,2024-05-14,M2,0.7435,0.3448,46.3752521856086,7,wapri,0,regina,4,ethephon,13,,26,both
206,2024-05-14,M2,0.5387000000000001,0.2445,45.38704288100984,7,wapri,0,regina,0,control,13,,27,both
207,2024-05-14,M2,0.602,0.2748,45.64784053156147,7,wapri,0,regina,2,zn+eth,13,,28,both
208,2024-05-14,M2,0.6063000000000001,0.2861,47.18786079498598,7,wapri,0,regina,1,fsh,13,,29,both
209,2024-05-14,M2,0.5546,0.265,47.78218535881717,7,wapri,0,regina,5,aba,13,,30,both
180,2024-05-29,M3,0.7502,0.3585,47.78725673153826,7,wapri,0,regina,2,zn+eth,15,dormex 2% + break,1,both
181,2024-05-29,M3,0.7954000000000001,0.3857,48.49132511943675,7,wapri,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
182,2024-05-29,M3,0.7606999999999999,0.352,46.27316944919154,7,wapri,0,regina,0,control,12,erger 5% + nca 4%,3,both
183,2024-05-29,M3,0.7814999999999999,0.3733,47.76711452335254,7,wapri,0,regina,3,zn+u+eth,6,control,4,both
184,2024-05-29,M3,0.5311999999999999,0.2563,48.24924698795181,7,wapri,0,regina,4,ethephon,12,erger 5% + nca 4%,5,both
185,2024-05-29,M3,0.5572,0.2681,48.11557788944724,7,wapri,0,regina,5,aba,15,dormex 2% + break,6,both
186,2024-05-29,M3,0.6326,0.298,47.10717673095163,7,wapri,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
187,2024-05-29,M3,0.7978,0.3784,47.43043369265481,7,wapri,0,regina,0,control,6,control,8,both
188,2024-05-29,M3,0.8841,0.419,47.39282886551295,7,wapri,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
189,2024-05-29,M3,0.7664,0.3752,48.95615866388309,7,wapri,0,regina,5,aba,6,control,10,both
190,2024-05-29,M3,1.0123,0.4881999999999999,48.22681023412032,7,wapri,0,regina,2,zn+eth,12,erger 5% + nca 4%,11,both
191,2024-05-29,M3,0.9127,0.4323,47.36496110441547,7,wapri,0,regina,4,ethephon,15,dormex 2% + break,12,both
192,2024-05-29,M3,0.9191,0.4296,46.74137743444673,7,wapri,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
193,2024-05-29,M3,0.9454,0.4388999999999999,46.42479373810027,7,wapri,0,regina,5,aba,12,erger 5% + nca 4%,14,both
194,2024-05-29,M3,0.5444,0.2634999999999999,48.401910360029376,7,wapri,0,regina,1,fsh,15,dormex 2% + break,15,both
195,2024-05-29,M3,0.4645,0.2162,46.54467168998924,7,wapri,0,regina,0,control,6,control,16,both
196,2024-05-29,M3,0.5558000000000001,0.2579,46.40158330334652,7,wapri,0,regina,4,ethephon,6,control,17,both
197,2024-05-29,M3,0.7376,0.3445,46.705531453362255,7,wapri,0,regina,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
198,2024-05-29,M3,0.5042000000000001,0.2428,48.15549385164616,7,wapri,0,regina,4,ethephon,12,erger 5% + nca 4%,19,both
199,2024-05-29,M3,0.4527,0.207,45.72564612326044,7,wapri,0,regina,1,fsh,15,dormex 2% + break,20,both
200,2024-05-29,M3,0.5287999999999999,0.2502,47.31467473524962,7,wapri,0,regina,3,zn+u+eth,13,,21,both
201,2024-05-29,M3,0.6355,0.3009,47.34854445318648,7,wapri,0,regina,2,zn+eth,13,,22,both
202,2024-05-29,M3,0.6904,0.3405,49.31923522595597,7,wapri,0,regina,0,control,13,,23,both
203,2024-05-29,M3,0.5899,0.2753,46.66892693676894,7,wapri,0,regina,5,aba,13,,24,both
204,2024-05-29,M3,0.8155999999999999,0.3813,46.750858263854845,7,wapri,0,regina,3,zn+u+eth,13,,25,both
205,2024-05-29,M3,0.619,0.29,46.849757673667206,7,wapri,0,regina,4,ethephon,13,,26,both
207,2024-05-29,M3,0.6124,0.2875,46.94644023514044,7,wapri,0,regina,2,zn+eth,13,,28,both
208,2024-05-29,M3,0.3498,0.1619,46.28359062321327,7,wapri,0,regina,1,fsh,13,,29,both
209,2024-05-29,M3,0.585,0.2763,47.23076923076925,7,wapri,0,regina,5,aba,13,,30,both
180,2024-07-01,M4,0.6246,0.2932999999999999,46.958053154018565,7,wapri,0,regina,2,zn+eth,15,dormex 2% + break,1,both
181,2024-07-01,M4,0.5985,0.2927,48.90559732664996,7,wapri,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",2,both
182,2024-07-01,M4,1.0304,0.4873,47.292313664596286,7,wapri,0,regina,0,control,12,erger 5% + nca 4%,3,both
184,2024-07-01,M4,0.5760000000000001,0.2798,48.576388888888886,7,wapri,0,regina,4,ethephon,12,erger 5% + nca 4%,5,both
185,2024-07-01,M4,0.5252,0.2557,48.6862147753237,7,wapri,0,regina,5,aba,15,dormex 2% + break,6,both
186,2024-07-01,M4,0.6661,0.3199000000000001,48.025821948656365,7,wapri,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",7,both
187,2024-07-01,M4,0.6815,0.3262,47.86500366837859,7,wapri,0,regina,0,control,6,control,8,both
188,2024-07-01,M4,0.9076,0.4436,48.87615689731159,7,wapri,0,regina,1,fsh,16,"dormex 1,5% + 2% ac. mineral",9,both
189,2024-07-01,M4,0.8281000000000001,0.4002,48.32749667914503,7,wapri,0,regina,5,aba,6,control,10,both
190,2024-07-01,M4,0.5085000000000001,0.2494,49.04621435594887,7,wapri,0,regina,2,zn+eth,12,erger 5% + nca 4%,11,both
191,2024-07-01,M4,0.7627,0.3692,48.40697521961452,7,wapri,0,regina,4,ethephon,15,dormex 2% + break,12,both
192,2024-07-01,M4,0.5889000000000001,0.2815,47.80098488707759,7,wapri,0,regina,3,zn+u+eth,16,"dormex 1,5% + 2% ac. mineral",13,both
193,2024-07-01,M4,0.7109,0.6444,90.64566043044027,7,wapri,0,regina,5,aba,12,erger 5% + nca 4%,14,both
194,2024-07-01,M4,0.656,0.3215,49.00914634146341,7,wapri,0,regina,1,fsh,15,dormex 2% + break,15,both
195,2024-07-01,M4,0.5027,0.2420999999999999,48.15993634374379,7,wapri,0,regina,0,control,6,control,16,both
196,2024-07-01,M4,0.5129999999999999,0.2485,48.44054580896687,7,wapri,0,regina,4,ethephon,6,control,17,both
197,2024-07-01,M4,0.4961,0.2361,47.59121144930457,7,wapri,0,regina,2,zn+eth,16,"dormex 1,5% + 2% ac. mineral",18,both
198,2024-07-01,M4,0.7043,0.3478,49.38236546926026,7,wapri,0,regina,4,ethephon,12,erger 5% + nca 4%,19,both
199,2024-07-01,M4,0.7331,0.3444999999999999,46.9922247987996,7,wapri,0,regina,1,fsh,15,dormex 2% + break,20,both
200,2024-07-01,M4,0.5155,0.2508,48.65179437439381,7,wapri,0,regina,3,zn+u+eth,13,,21,both
